seed	k	n	survive_bf	edges_bf	survive_pad	edges_pad	
85	60	20	21	34	20	33	
85	60	30	22	37	21	37	
85	60	40	23	38	22	39	
85	60	50	25	41	23	41	
85	60	60	25	42	23	43	
85	60	70	25	43	23	45	
85	60	80	25	44	22	48	
85	60	90	25	44	22	50	
85	60	100	26	46	22	53	
85	80	0	15	15	15	15	
85	80	10	26	35	24	34	
85	80	20	25	39	24	39	
85	80	30	29	47	27	45	
85	80	40	32	52	29	47	
85	80	50	32	52	30	52	
85	80	60	32	52	30	53	
85	80	70	32	52	30	54	
85	80	80	32	52	30	55	
85	80	90	35	57	32	59	
85	80	100	37	61	34	63	
85	100	0	9	9	9	9	
85	100	10	23	35	22	32	
85	100	20	30	49	29	45	
85	100	30	36	60	33	54	
85	100	40	37	62	33	57	
85	100	50	37	63	34	60	
85	100	60	40	69	36	65	
85	100	70	40	70	36	66	
85	100	80	40	72	36	69	
85	100	90	40	73	36	73	
85	100	100	40	73	36	76	
86	20	0	8	8	8	8	
86	20	10	12	15	10	15	
86	20	20	12	15	10	16	
86	20	30	12	16	11	19	
86	20	40	12	16	12	21	
86	20	50	12	16	12	20	
86	20	60	12	17	12	22	
86	20	70	12	17	12	22	
86	20	80	12	17	12	23	
86	20	90	12	17	12	23	
86	20	100	12	17	12	23	
86	40	0	9	9	9	9	
86	40	10	17	25	16	26	
86	40	20	18	27	16	30	
86	40	30	19	30	17	35	
86	40	40	19	31	18	36	
86	40	50	19	31	19	39	
86	40	60	20	34	20	41	
86	40	70	20	34	20	43	
86	40	80	20	36	20	46	
86	40	90	20	36	20	50	
86	40	100	20	36	20	53	
86	60	0	12	12	12	12	
86	60	10	22	30	19	27	
86	60	20	24	34	22	31	
86	60	30	25	37	23	36	
86	60	40	26	40	24	39	
86	60	50	27	43	26	43	
86	60	60	27	44	26	44	
86	60	70	27	44	26	48	
86	60	80	27	44	27	51	
86	60	90	27	45	27	48	
86	60	100	27	45	27	50	
86	80	0	13	13	13	13	
86	80	10	25	39	23	33	
86	80	20	29	45	28	42	
86	80	30	31	50	30	49	
86	80	40	33	53	30	51	
86	80	50	37	60	33	57	
86	80	60	37	60	33	59	
86	80	70	37	63	33	63	
86	80	80	37	64	34	66	
86	80	90	37	64	34	65	
86	80	100	37	66	34	67	
86	100	0	13	13	13	13	
86	100	10	24	37	24	38	
86	100	20	33	49	30	49	
86	100	30	36	58	32	55	
86	100	40	39	64	34	63	
86	100	50	42	69	35	68	
86	100	60	43	72	36	72	
86	100	70	45	75	37	77	
86	100	80	45	77	38	80	
86	100	90	46	79	38	85	
86	100	100	46	80	38	87	
87	20	0	9	9	9	9	
87	20	10	12	16	11	17	
87	20	20	14	18	12	18	
87	20	30	14	19	12	21	
87	20	40	14	19	13	24	
87	20	50	14	19	13	24	
87	20	60	14	19	13	25	
87	20	70	14	19	13	23	
87	20	80	14	19	14	23	
87	20	90	14	19	14	23	
87	20	100	14	19	14	24	
87	40	0	9	9	9	9	
87	40	10	15	24	14	23	
87	40	20	17	30	15	32	
87	40	30	16	30	16	35	
87	40	40	16	30	16	37	
87	40	50	17	32	17	39	
87	40	60	17	32	17	40	
87	40	70	17	32	17	41	
87	40	80	17	32	17	43	
87	40	90	17	32	17	43	
87	40	100	18	33	17	44	
87	60	0	12	12	12	12	
87	60	10	21	27	19	25	
87	60	20	23	33	20	30	
87	60	30	25	38	20	35	
87	60	40	25	39	20	37	
87	60	50	26	42	21	41	
87	60	60	27	43	23	43	
87	60	70	28	45	24	45	
87	60	80	28	45	24	46	
87	60	90	28	45	25	48	
87	60	100	28	46	25	48	
87	80	0	18	18	18	18	
87	80	10	27	40	24	34	
87	80	20	31	49	28	43	
87	80	30	32	52	28	46	
87	80	40	33	55	30	53	
87	80	50	35	58	33	59	
87	80	60	35	58	33	60	
87	80	70	35	58	33	62	
87	80	80	36	59	33	63	
87	80	90	36	59	34	64	
87	80	100	36	59	34	64	
87	100	0	15	15	15	15	
87	100	10	31	45	31	40	
87	100	20	34	55	33	50	
87	100	30	36	64	33	56	
87	100	40	37	66	33	60	
87	100	50	36	67	33	65	
87	100	60	39	73	34	68	
87	100	70	40	75	35	71	
87	100	80	40	75	35	74	
87	100	90	40	75	35	75	
87	100	100	41	77	36	77	
88	20	0	5	5	5	5	
88	20	10	10	15	9	14	
88	20	20	10	16	9	15	
88	20	30	11	17	11	18	
88	20	40	11	17	11	19	
88	20	50	11	17	11	20	
88	20	60	11	17	11	20	
88	20	70	12	18	11	21	
88	20	80	12	18	11	21	
88	20	90	12	18	11	21	
88	20	100	12	18	11	23	
88	40	0	11	11	11	11	
88	40	10	15	23	14	22	
88	40	20	16	26	14	25	
88	40	30	16	27	14	28	
88	40	40	17	29	15	32	
88	40	50	17	29	16	34	
88	40	60	17	29	16	36	
88	40	70	18	31	16	39	
88	40	80	18	31	17	41	
88	40	90	18	31	17	44	
88	40	100	18	32	17	43	
88	60	0	13	13	13	13	
88	60	10	25	35	20	29	
88	60	20	26	37	21	33	
88	60	30	27	40	23	39	
88	60	40	28	44	23	43	
88	60	50	29	47	24	44	
88	60	60	30	49	25	46	
88	60	70	30	49	25	46	
88	60	80	30	50	25	48	
88	60	90	30	50	25	50	
88	60	100	30	50	25	51	
88	80	0	12	12	12	12	
88	80	10	26	39	26	40	
88	80	20	26	44	26	46	
88	80	30	26	46	26	49	
88	80	40	28	50	28	53	
88	80	50	31	56	29	56	
88	80	60	31	56	30	59	
88	80	70	32	57	30	63	
88	80	80	33	58	30	65	
88	80	90	33	59	30	65	
88	80	100	36	63	33	69	
88	100	0	14	14	14	14	
88	100	10	33	44	30	39	
88	100	20	38	54	34	49	
88	100	30	40	59	37	57	
88	100	40	41	60	37	59	
88	100	50	45	68	38	67	
88	100	60	47	71	41	74	
88	100	70	49	76	41	78	
88	100	80	49	78	42	82	
88	100	90	49	78	42	85	
88	100	100	50	80	43	88	
89	20	0	8	8	8	8	
89	20	10	12	18	12	18	
89	20	20	12	19	12	21	
89	20	30	12	19	12	21	
89	20	40	12	19	12	22	
89	20	50	12	19	12	23	
89	20	60	12	19	12	24	
89	20	70	12	19	12	22	
89	20	80	12	19	12	25	
89	20	90	12	19	12	26	
89	20	100	12	19	12	26	
89	40	0	11	11	11	11	
89	40	10	15	21	14	20	
89	40	20	16	23	15	23	
89	40	30	17	25	16	26	
89	40	40	19	29	17	28	
89	40	50	20	31	18	31	
89	40	60	20	31	18	31	
89	40	70	20	31	19	31	
89	40	80	20	32	20	35	
89	40	90	21	33	21	38	
89	40	100	21	33	21	38	
89	60	0	11	11	11	11	
89	60	10	19	25	17	24	
89	60	20	20	29	18	28	
89	60	30	21	34	21	36	
89	60	40	22	36	22	38	
89	60	50	27	46	26	47	
89	60	60	27	48	26	50	
89	60	70	28	49	27	53	
89	60	80	30	52	29	57	
89	60	90	30	52	29	57	
89	60	100	31	54	29	59	
89	80	0	7	7	7	7	
89	80	10	16	22	14	21	
89	80	20	24	36	21	34	
89	80	30	26	43	24	42	
89	80	40	29	48	28	50	
89	80	50	30	49	30	56	
89	80	60	32	53	32	61	
89	80	70	32	53	32	61	
89	80	80	34	56	34	65	
89	80	90	37	61	36	69	
89	80	100	37	62	36	69	
89	100	0	10	10	10	10	
89	100	10	30	42	29	38	
89	100	20	38	56	37	52	
89	100	30	39	62	37	55	
89	100	40	39	63	37	56	
89	100	50	42	69	40	65	
89	100	60	46	75	42	72	
89	100	70	46	75	43	76	
89	100	80	46	77	43	79	
89	100	90	47	80	45	83	
89	100	100	47	82	45	86	
90	20	0	7	7	7	7	
90	20	10	9	14	9	14	
90	20	20	12	19	12	23	
90	20	30	12	19	12	24	
90	20	40	12	19	12	23	
90	20	50	12	20	12	26	
90	20	60	12	20	12	27	
90	20	70	12	20	12	29	
90	20	80	12	20	12	27	
90	20	90	12	20	12	27	
90	20	100	12	20	12	27	
90	40	0	10	10	10	10	
90	40	10	15	22	14	22	
90	40	20	17	26	15	25	
90	40	30	17	26	15	26	
90	40	40	17	26	15	26	
90	40	50	19	29	16	28	
90	40	60	20	31	17	31	
90	40	70	20	31	17	32	
90	40	80	21	32	17	32	
90	40	90	21	33	17	34	
90	40	100	21	33	17	36	
90	60	0	11	11	11	11	
90	60	10	20	29	19	27	
90	60	20	26	41	24	38	
90	60	30	26	42	24	41	
90	60	40	26	42	25	47	
90	60	50	26	42	25	51	
90	60	60	26	43	25	55	
90	60	70	26	43	26	56	
90	60	80	27	45	27	59	
90	60	90	27	45	27	56	
90	60	100	27	45	27	59	
90	80	0	13	13	13	13	
90	80	10	26	39	25	36	
90	80	20	28	49	27	45	
90	80	30	29	52	28	49	
90	80	40	29	53	28	53	
90	80	50	29	53	28	54	
90	80	60	29	54	28	57	
90	80	70	29	54	28	60	
90	80	80	30	55	28	60	
90	80	90	33	59	30	65	
90	80	100	34	62	30	68	
90	100	0	13	13	13	13	
90	100	10	24	33	23	32	
90	100	20	28	41	26	39	
90	100	30	33	51	28	48	
90	100	40	36	59	30	55	
90	100	50	36	60	30	59	
90	100	60	36	60	31	62	
90	100	70	36	60	31	63	
90	100	80	38	62	31	64	
90	100	90	39	63	32	64	
90	100	100	39	63	33	65	
91	20	0	8	8	8	8	
91	20	10	10	14	10	17	
91	20	20	10	15	10	21	
91	20	30	10	15	10	19	
91	20	40	10	15	10	21	
91	20	50	10	15	10	22	
91	20	60	10	16	10	24	
91	20	70	10	16	10	24	
91	20	80	10	16	10	23	
91	20	90	10	16	10	22	
91	20	100	10	16	10	22	
91	40	0	10	10	10	10	
91	40	10	17	24	15	22	
91	40	20	21	31	19	30	
91	40	30	21	31	19	33	
91	40	40	22	32	19	33	
91	40	50	22	33	20	35	
91	40	60	22	33	20	37	
91	40	70	22	33	20	37	
91	40	80	22	34	20	37	
91	40	90	22	34	20	41	
91	40	100	22	34	20	41	
91	60	0	14	14	14	14	
91	60	10	20	27	19	27	
91	60	20	23	33	21	34	
91	60	30	24	36	21	38	
91	60	40	25	38	22	43	
91	60	50	26	40	23	46	
91	60	60	26	40	24	48	
91	60	70	28	42	25	50	
91	60	80	28	42	25	49	
91	60	90	28	45	27	52	
91	60	100	29	48	28	56	
91	80	0	13	13	13	13	
91	80	10	22	30	19	29	
91	80	20	24	39	22	37	
91	80	30	28	46	25	45	
91	80	40	31	52	28	52	
91	80	50	36	59	31	57	
91	80	60	36	59	31	58	
91	80	70	37	62	33	62	
91	80	80	39	65	35	67	
91	80	90	40	68	35	68	
91	80	100	40	69	35	69	
91	100	0	12	12	12	12	
91	100	10	25	35	25	34	
91	100	20	30	45	29	42	
91	100	30	34	52	32	48	
91	100	40	36	58	35	57	
91	100	50	37	60	37	62	
91	100	60	37	62	37	63	
91	100	70	38	65	38	66	
91	100	80	39	69	39	71	
91	100	90	39	69	39	71	
91	100	100	41	71	40	73	
92	20	0	7	7	7	7	
92	20	10	8	11	8	11	
92	20	20	10	16	10	17	
92	20	30	10	16	10	19	
92	20	40	10	17	10	22	
92	20	50	11	18	11	25	
92	20	60	11	19	11	26	
92	20	70	11	19	11	28	
92	20	80	11	19	11	28	
92	20	90	11	19	11	28	
92	20	100	11	20	11	31	
92	40	0	9	9	9	9	
92	40	10	16	23	14	22	
92	40	20	17	25	15	29	
92	40	30	20	32	19	35	
92	40	40	20	32	19	36	
92	40	50	20	34	19	38	
92	40	60	21	35	19	44	
92	40	70	21	35	19	47	
92	40	80	21	36	19	47	
92	40	90	21	36	19	44	
92	40	100	21	36	19	44	
92	60	0	12	12	12	12	
92	60	10	17	20	17	22	
92	60	20	23	32	20	27	
92	60	30	29	43	24	37	
92	60	40	30	45	24	38	
92	60	50	30	45	24	38	
92	60	60	31	47	26	42	
92	60	70	31	47	28	46	
92	60	80	31	47	29	49	
92	60	90	31	47	29	50	
92	60	100	31	48	29	51	
92	80	0	14	14	14	14	
92	80	10	27	39	25	36	
92	80	20	32	50	30	48	
92	80	30	34	56	33	56	
92	80	40	34	58	33	60	
92	80	50	35	61	33	63	
92	80	60	35	61	33	65	
92	80	70	36	63	33	68	
92	80	80	36	63	33	71	
92	80	90	36	63	33	71	
92	80	100	37	65	34	74	
92	100	0	13	13	13	13	
92	100	10	27	36	26	34	
92	100	20	29	42	28	40	
92	100	30	32	52	31	52	
92	100	40	34	58	32	58	
92	100	50	37	64	34	62	
92	100	60	40	71	37	67	
92	100	70	40	71	38	70	
92	100	80	41	72	38	73	
92	100	90	43	75	39	77	
92	100	100	43	75	39	80	
93	20	0	8	8	8	8	
93	20	10	11	15	11	15	
93	20	20	11	18	11	20	
93	20	30	11	20	11	22	
93	20	40	11	20	11	24	
93	20	50	11	20	11	25	
93	20	60	11	20	11	25	
93	20	70	11	20	11	25	
93	20	80	11	20	11	27	
93	20	90	11	20	11	28	
93	20	100	11	20	11	28	
93	40	0	9	9	9	9	
93	40	10	16	23	14	21	
93	40	20	19	29	15	25	
93	40	30	19	31	16	28	
93	40	40	19	33	16	32	
93	40	50	19	33	16	33	
93	40	60	19	33	16	36	
93	40	70	19	33	16	38	
93	40	80	19	33	16	39	
93	40	90	19	33	16	41	
93	40	100	20	35	17	41	
93	60	0	12	12	12	12	
93	60	10	20	29	18	25	
93	60	20	24	38	22	37	
93	60	30	25	39	23	40	
93	60	40	30	47	26	44	
93	60	50	30	48	27	48	
93	60	60	30	49	27	47	
93	60	70	31	50	28	48	
93	60	80	32	51	29	50	
93	60	90	32	51	29	53	
93	60	100	32	51	29	54	
93	80	0	13	13	13	13	
93	80	10	21	30	20	29	
93	80	20	29	44	26	44	
93	80	30	30	47	26	51	
93	80	40	32	51	28	56	
93	80	50	33	53	29	55	
93	80	60	33	53	29	57	
93	80	70	37	60	33	65	
93	80	80	39	63	35	69	
93	80	90	40	64	36	73	
93	80	100	40	64	36	73	
93	100	0	14	14	14	14	
93	100	10	27	37	27	35	
93	100	20	33	49	32	45	
93	100	30	38	57	34	55	
93	100	40	41	63	37	63	
93	100	50	41	66	37	66	
93	100	60	42	68	39	71	
93	100	70	42	69	39	73	
93	100	80	44	74	41	78	
93	100	90	44	75	41	80	
93	100	100	44	75	41	82	
94	20	0	8	8	8	8	
94	20	10	12	18	11	17	
94	20	20	12	18	11	18	
94	20	30	12	18	11	18	
94	20	40	12	18	11	19	
94	20	50	12	19	11	21	
94	20	60	12	19	11	21	
94	20	70	12	20	11	23	
94	20	80	12	20	11	24	
94	20	90	12	20	11	24	
94	20	100	12	20	11	25	
94	40	0	13	13	13	13	
94	40	10	20	28	19	26	
94	40	20	21	31	19	31	
94	40	30	22	35	20	35	
94	40	40	22	36	20	37	
94	40	50	22	37	20	38	
94	40	60	22	37	20	40	
94	40	70	22	37	20	40	
94	40	80	22	37	20	41	
94	40	90	22	37	20	41	
94	40	100	22	37	20	41	
94	60	0	12	12	12	12	
94	60	10	24	35	24	36	
94	60	20	27	42	26	45	
94	60	30	29	47	27	51	
94	60	40	29	48	27	55	
94	60	50	29	48	27	58	
94	60	60	29	48	27	58	
94	60	70	29	48	27	58	
94	60	80	29	49	28	60	
94	60	90	29	50	28	64	
94	60	100	31	52	28	64	
94	80	0	15	15	15	15	
94	80	10	27	40	23	36	
94	80	20	28	46	24	41	
94	80	30	31	51	27	47	
94	80	40	34	56	29	52	
94	80	50	35	60	30	55	
94	80	60	36	62	32	60	
94	80	70	37	62	35	66	
94	80	80	40	66	36	67	
94	80	90	40	67	36	68	
94	80	100	40	67	36	70	
94	100	0	13	13	13	13	
94	100	10	34	47	31	45	
94	100	20	37	52	31	48	
94	100	30	45	65	39	62	
94	100	40	47	72	39	68	
94	100	50	49	75	42	73	
94	100	60	49	76	44	77	
94	100	70	50	78	44	78	
94	100	80	50	78	45	81	
94	100	90	50	80	44	83	
94	100	100	50	81	44	84	
95	20	0	10	10	10	10	
95	20	10	12	16	10	14	
95	20	20	13	17	12	19	
95	20	30	13	17	12	18	
95	20	40	13	17	12	20	
95	20	50	13	18	12	22	
95	20	60	13	18	12	22	
95	20	70	13	18	12	22	
95	20	80	13	18	12	24	
95	20	90	13	18	12	25	
95	20	100	13	18	13	26	
95	40	0	9	9	9	9	
95	40	10	16	21	15	20	
95	40	20	18	26	17	26	
95	40	30	22	32	20	32	
95	40	40	23	34	22	36	
95	40	50	23	35	22	39	
95	40	60	23	35	22	40	
95	40	70	23	35	22	42	
95	40	80	23	35	22	44	
95	40	90	24	37	23	45	
95	40	100	25	38	23	45	
95	60	0	11	11	11	11	
95	60	10	24	35	23	34	
95	60	20	25	37	23	37	
95	60	30	25	40	23	41	
95	60	40	26	43	24	44	
95	60	50	28	46	25	45	
95	60	60	29	48	25	50	
95	60	70	29	49	25	53	
95	60	80	29	49	25	50	
95	60	90	29	51	25	53	
95	60	100	29	51	25	54	
95	80	0	11	11	11	11	
95	80	10	24	35	23	33	
95	80	20	28	45	28	45	
95	80	30	33	57	33	54	
95	80	40	33	57	33	56	
95	80	50	33	60	33	60	
95	80	60	34	61	32	63	
95	80	70	34	61	32	66	
95	80	80	35	62	33	69	
95	80	90	35	62	33	72	
95	80	100	35	63	33	73	
95	100	0	13	13	13	13	
95	100	10	33	50	31	46	
95	100	20	38	61	35	57	
95	100	30	41	66	36	60	
95	100	40	41	67	36	63	
95	100	50	42	69	37	69	
95	100	60	43	70	37	72	
95	100	70	43	70	38	79	
95	100	80	43	71	38	81	
95	100	90	43	71	38	84	
95	100	100	44	73	40	89	
96	20	0	7	7	7	7	
96	20	10	10	16	9	16	
96	20	20	10	18	10	20	
96	20	30	10	18	10	25	
96	20	40	10	18	10	26	
96	20	50	10	18	10	25	
96	20	60	10	18	10	23	
96	20	70	10	18	10	23	
96	20	80	10	18	10	23	
96	20	90	10	18	10	24	
96	20	100	10	18	10	25	
96	40	0	12	12	12	12	
96	40	10	17	22	16	22	
96	40	20	18	26	18	29	
96	40	30	19	29	19	34	
96	40	40	19	30	19	33	
96	40	50	19	30	19	35	
96	40	60	20	31	19	39	
96	40	70	21	32	20	40	
96	40	80	21	32	20	40	
96	40	90	21	33	20	42	
96	40	100	21	34	20	43	
96	60	0	15	15	15	15	
96	60	10	24	32	21	29	
96	60	20	29	40	25	35	
96	60	30	33	48	29	43	
96	60	40	35	49	29	46	
96	60	50	35	50	30	49	
96	60	60	35	50	30	48	
96	60	70	35	50	31	51	
96	60	80	35	51	31	52	
96	60	90	35	52	31	55	
96	60	100	36	54	33	59	
96	80	0	13	13	13	13	
96	80	10	24	34	23	31	
96	80	20	32	49	29	42	
96	80	30	33	51	30	45	
96	80	40	33	53	32	51	
96	80	50	34	57	33	57	
96	80	60	36	60	33	58	
96	80	70	36	61	33	62	
96	80	80	37	62	34	62	
96	80	90	37	62	34	62	
96	80	100	38	65	35	66	
96	100	0	14	14	14	14	
96	100	10	29	41	30	42	
96	100	20	31	46	30	45	
96	100	30	33	50	31	48	
96	100	40	33	52	30	51	
96	100	50	34	56	30	55	
96	100	60	35	58	31	55	
96	100	70	39	64	34	62	
96	100	80	39	65	35	65	
96	100	90	41	68	35	68	
96	100	100	42	72	36	71	
97	20	0	7	7	7	7	
97	20	10	8	11	8	11	
97	20	20	11	16	10	16	
97	20	30	12	17	11	17	
97	20	40	12	17	11	17	
97	20	50	12	18	12	22	
97	20	60	12	18	12	22	
97	20	70	12	19	12	23	
97	20	80	12	19	12	24	
97	20	90	12	19	12	24	
97	20	100	12	19	12	24	
97	40	0	11	11	11	11	
97	40	10	18	29	18	27	
97	40	20	18	31	18	32	
97	40	30	18	31	18	34	
97	40	40	20	34	19	39	
97	40	50	20	34	19	38	
97	40	60	21	36	19	40	
97	40	70	21	36	19	42	
97	40	80	21	36	19	41	
97	40	90	21	36	19	41	
97	40	100	21	36	20	46	
97	60	0	13	13	13	13	
97	60	10	18	26	17	25	
97	60	20	24	33	21	31	
97	60	30	25	35	22	34	
97	60	40	26	37	24	38	
97	60	50	27	38	25	41	
97	60	60	27	38	25	41	
97	60	70	28	42	26	47	
97	60	80	29	43	27	48	
97	60	90	30	44	28	47	
97	60	100	30	45	28	48	
97	80	0	11	11	11	11	
97	80	10	23	32	19	28	
97	80	20	24	36	21	37	
97	80	30	25	39	22	42	
97	80	40	28	46	27	50	
97	80	50	29	49	27	53	
97	80	60	29	50	27	54	
97	80	70	30	54	28	55	
97	80	80	32	56	27	56	
97	80	90	33	57	28	56	
97	80	100	33	58	28	56	
97	100	0	11	11	11	11	
97	100	10	29	43	27	40	
97	100	20	33	52	30	52	
97	100	30	40	65	32	59	
97	100	40	42	69	37	65	
97	100	50	42	70	37	67	
97	100	60	42	73	37	73	
97	100	70	44	76	37	76	
97	100	80	44	77	37	75	
97	100	90	44	77	37	78	
97	100	100	44	77	37	79	
98	20	0	8	8	8	8	
98	20	10	12	16	12	17	
98	20	20	12	18	12	22	
98	20	30	12	18	12	23	
98	20	40	12	18	12	22	
98	20	50	13	19	13	25	
98	20	60	13	19	13	28	
98	20	70	13	20	13	28	
98	20	80	13	20	13	28	
98	20	90	13	20	13	29	
98	20	100	13	20	13	30	
98	40	0	15	15	15	15	
98	40	10	22	31	20	29	
98	40	20	22	33	20	31	
98	40	30	22	34	20	36	
98	40	40	22	34	20	38	
98	40	50	22	34	20	40	
98	40	60	22	34	20	41	
98	40	70	22	36	20	41	
98	40	80	22	36	20	45	
98	40	90	22	36	20	47	
98	40	100	22	37	20	48	
98	60	0	11	11	11	11	
98	60	10	16	24	15	22	
98	60	20	20	34	19	34	
98	60	30	21	36	20	37	
98	60	40	24	40	22	41	
98	60	50	26	42	22	43	
98	60	60	27	44	23	48	
98	60	70	27	45	24	50	
98	60	80	27	46	24	51	
98	60	90	28	48	25	54	
98	60	100	28	49	26	57	
98	80	0	13	13	13	13	
98	80	10	26	35	26	35	
98	80	20	28	42	26	38	
98	80	30	32	50	27	46	
98	80	40	34	55	27	54	
98	80	50	34	56	27	56	
98	80	60	35	57	27	57	
98	80	70	35	58	29	60	
98	80	80	36	61	30	65	
98	80	90	36	62	30	66	
98	80	100	36	63	30	67	
98	100	0	17	17	17	17	
98	100	10	31	45	30	43	
98	100	20	34	53	32	51	
98	100	30	36	59	33	57	
98	100	40	35	60	34	63	
98	100	50	36	62	34	63	
98	100	60	38	67	35	66	
98	100	70	38	67	35	67	
98	100	80	40	70	36	72	
98	100	90	40	72	36	75	
98	100	100	40	74	37	78	
99	20	0	6	6	6	6	
99	20	10	10	13	10	15	
99	20	20	12	16	10	15	
99	20	30	12	16	10	17	
99	20	40	12	16	12	20	
99	20	50	12	16	12	21	
99	20	60	12	16	12	21	
99	20	70	13	17	12	22	
99	20	80	13	17	12	21	
99	20	90	13	17	12	22	
99	20	100	13	17	12	21	
99	40	0	11	11	11	11	
99	40	10	14	18	13	20	
99	40	20	16	24	15	24	
99	40	30	18	28	17	28	
99	40	40	22	33	20	36	
99	40	50	22	35	20	37	
99	40	60	22	35	20	40	
99	40	70	22	35	20	39	
99	40	80	22	36	20	40	
99	40	90	22	36	20	42	
99	40	100	22	36	20	43	
99	60	0	12	12	12	12	
99	60	10	19	29	18	28	
99	60	20	25	40	21	36	
99	60	30	26	43	22	41	
99	60	40	26	46	22	45	
99	60	50	27	48	23	47	
99	60	60	30	51	25	49	
99	60	70	31	52	26	52	
99	60	80	31	52	28	55	
99	60	90	31	52	28	58	
99	60	100	31	52	28	61	
99	80	0	11	11	11	11	
99	80	10	28	42	26	37	
99	80	20	28	46	25	41	
99	80	30	29	50	27	49	
99	80	40	30	53	28	55	
99	80	50	33	57	31	59	
99	80	60	33	58	31	62	
99	80	70	33	58	31	64	
99	80	80	33	58	31	67	
99	80	90	34	61	31	71	
99	80	100	35	62	33	72	
99	100	0	13	13	13	13	
99	100	10	25	40	25	39	
99	100	20	29	49	29	47	
99	100	30	33	55	32	54	
99	100	40	36	58	34	58	
99	100	50	36	62	34	63	
99	100	60	36	62	34	64	
99	100	70	36	63	35	66	
99	100	80	38	66	34	67	
99	100	90	38	66	34	70	
99	100	100	39	71	35	75	
100	20	0	5	5	5	5	
100	20	10	8	14	8	13	
100	20	20	10	17	10	18	
100	20	30	10	18	10	22	
100	20	40	10	18	10	23	
100	20	50	10	18	10	24	
100	20	60	10	18	10	24	
100	20	70	10	18	10	24	
100	20	80	11	19	10	24	
100	20	90	11	19	10	24	
100	20	100	11	19	10	24	
100	40	0	11	11	11	11	
100	40	10	18	25	17	23	
100	40	20	21	33	21	31	
100	40	30	21	34	21	33	
100	40	40	23	36	21	34	
100	40	50	23	36	21	36	
100	40	60	23	37	21	40	
100	40	70	23	37	21	40	
100	40	80	23	37	21	40	
100	40	90	23	37	21	41	
100	40	100	23	38	21	44	
100	60	0	11	11	11	11	
100	60	10	25	35	24	34	
100	60	20	27	40	26	41	
100	60	30	30	45	28	49	
100	60	40	31	48	29	50	
100	60	50	31	49	30	52	
100	60	60	31	49	30	53	
100	60	70	31	50	30	57	
100	60	80	31	50	30	60	
100	60	90	31	50	30	62	
100	60	100	31	50	30	61	
100	80	0	11	11	11	11	
100	80	10	19	27	19	28	
100	80	20	26	39	25	41	
100	80	30	27	44	26	46	
100	80	40	28	46	27	49	
100	80	50	29	51	28	55	
100	80	60	32	54	31	57	
100	80	70	32	54	31	59	
100	80	80	32	54	31	60	
100	80	90	32	55	31	65	
100	80	100	33	57	32	69	
100	100	0	11	11	11	11	
100	100	10	26	39	24	37	
100	100	20	31	50	28	49	
100	100	30	32	52	28	52	
100	100	40	35	58	31	60	
100	100	50	35	59	31	63	
100	100	60	36	60	31	65	
100	100	70	43	71	35	72	
100	100	80	43	72	36	76	
100	100	90	43	72	36	79	
100	100	100	43	72	38	82	
