seed	BD	V	I	N	t_sec	n_invisible	p_invisible	
24	14	70	56	30	1.5962	36	0.642857142857143	
24	14	70	56	40	1.6234	36	0.642857142857143	
24	14	70	56	50	1.56	35	0.625	
24	14	70	56	60	1.6372	35	0.625	
24	14	70	56	70	1.5932	35	0.625	
24	14	70	56	80	1.5152	34	0.607142857142857	
24	14	70	56	90	1.6156	34	0.607142857142857	
24	14	70	56	100	1.5288	34	0.607142857142857	
24	14	80	66	0	2.5799	66	1	
24	14	80	66	10	2.34	56	0.848484848484849	
24	14	80	66	20	2.0947	49	0.742424242424242	
24	14	80	66	30	2.0748	48	0.727272727272727	
24	14	80	66	40	1.9344	46	0.696969696969697	
24	14	80	66	50	1.9992	46	0.696969696969697	
24	14	80	66	60	1.95	43	0.651515151515151	
24	14	80	66	70	1.9784	43	0.651515151515151	
24	14	80	66	80	1.8408	42	0.636363636363636	
24	14	80	66	90	1.8576	40	0.606060606060606	
24	14	80	66	100	1.7472	40	0.606060606060606	
24	9	90	81	0	2.9524	81	1	
24	9	90	81	10	2.6755	66	0.814814814814815	
24	9	90	81	20	2.6669	65	0.802469135802469	
24	9	90	81	30	2.5594	61	0.753086419753086	
24	9	90	81	40	2.4017	58	0.716049382716049	
24	9	90	81	50	2.3732	56	0.691358024691358	
24	9	90	81	60	2.3997	56	0.691358024691358	
24	9	90	81	70	2.5896	56	0.691358024691358	
24	9	90	81	80	2.2613	54	0.666666666666667	
24	9	90	81	90	2.262	53	0.654320987654321	
24	9	90	81	100	2.2809	53	0.654320987654321	
24	11	100	89	0	3.2995	89	1	
24	11	100	89	10	3.45	78	0.876404494382023	
24	11	100	89	20	2.8538	70	0.786516853932584	
24	11	100	89	30	2.7937	68	0.764044943820225	
24	11	100	89	40	2.7144	67	0.752808988764045	
24	11	100	89	50	2.5567	63	0.707865168539326	
24	11	100	89	60	2.496	61	0.685393258426966	
24	11	100	89	70	2.4213	59	0.662921348314607	
24	11	100	89	80	2.4054	59	0.662921348314607	
24	11	100	89	90	2.3835	59	0.662921348314607	
24	11	100	89	100	2.4532	59	0.662921348314607	
25	6	10	4	0	0.2048	4	1	
25	6	10	4	10	0.3276	3	0.75	
25	6	10	4	20	0.3276	3	0.75	
25	6	10	4	30	0.3286	3	0.75	
25	6	10	4	40	0.3276	3	0.75	
25	6	10	4	50	0.3452	3	0.75	
25	6	10	4	60	0.2028	3	0.75	
25	6	10	4	70	0.3442	3	0.75	
25	6	10	4	80	0.3588	3	0.75	
25	6	10	4	90	0.3288	3	0.75	
25	6	10	4	100	0.2028	3	0.75	
25	6	20	14	0	0.6084	14	1	
25	6	20	14	10	0.5616	9	0.642857142857143	
25	6	20	14	20	0.5788	8	0.571428571428571	
25	6	20	14	30	0.5148	8	0.571428571428571	
25	6	20	14	40	0.5304	8	0.571428571428571	
25	6	20	14	50	0.5304	8	0.571428571428571	
25	6	20	14	60	0.4992	8	0.571428571428571	
25	6	20	14	70	0.5148	8	0.571428571428571	
25	6	20	14	80	0.5148	8	0.571428571428571	
25	6	20	14	90	0.516	8	0.571428571428571	
25	6	20	14	100	0.5148	8	0.571428571428571	
25	12	30	18	0	0.6708	18	1	
25	12	30	18	10	0.7644	14	0.777777777777778	
25	12	30	18	20	0.702	14	0.777777777777778	
25	12	30	18	30	0.702	14	0.777777777777778	
25	12	30	18	40	0.702	14	0.777777777777778	
25	12	30	18	50	0.7022	14	0.777777777777778	
25	12	30	18	60	0.6864	14	0.777777777777778	
25	12	30	18	70	0.702	14	0.777777777777778	
25	12	30	18	80	0.702	14	0.777777777777778	
25	12	30	18	90	0.703	14	0.777777777777778	
25	12	30	18	100	0.6874	14	0.777777777777778	
25	11	40	29	0	1.1272	29	1	
25	11	40	29	10	1.0726	22	0.758620689655172	
25	11	40	29	20	1.0452	22	0.758620689655172	
25	11	40	29	30	1.0296	22	0.758620689655172	
25	11	40	29	40	0.9828	21	0.724137931034483	
25	11	40	29	50	0.9374	20	0.689655172413793	
25	11	40	29	60	0.9848	20	0.689655172413793	
25	11	40	29	70	0.9672	20	0.689655172413793	
25	11	40	29	80	0.9516	19	0.655172413793103	
25	11	40	29	90	0.936	19	0.655172413793103	
25	11	40	29	100	0.9236	19	0.655172413793103	
25	11	50	39	0	1.594	39	1	
25	11	50	39	10	1.486	34	0.871794871794872	
25	11	50	39	20	1.432	30	0.769230769230769	
25	11	50	39	30	1.3714	29	0.743589743589744	
25	11	50	39	40	1.2324	28	0.717948717948718	
25	11	50	39	50	1.2324	28	0.717948717948718	
25	11	50	39	60	1.2336	28	0.717948717948718	
25	11	50	39	70	1.2792	28	0.717948717948718	
25	11	50	39	80	1.2641	27	0.692307692307692	
25	11	50	39	90	1.1658	26	0.666666666666667	
25	11	50	39	100	1.1826	26	0.666666666666667	
25	13	60	47	0	1.8722	47	1	
25	13	60	47	10	1.794	43	0.914893617021277	
25	13	60	47	20	1.7318	42	0.893617021276596	
25	13	60	47	30	1.5756	38	0.808510638297872	
25	13	60	47	40	1.5288	36	0.765957446808511	
25	13	60	47	50	1.4062	32	0.680851063829787	
25	13	60	47	60	1.3904	32	0.680851063829787	
25	13	60	47	70	1.3728	31	0.659574468085106	
25	13	60	47	80	1.3396	31	0.659574468085106	
25	13	60	47	90	1.3728	30	0.638297872340426	
25	13	60	47	100	1.3426	30	0.638297872340426	
25	8	70	62	0	2.1684	62	1	
25	8	70	62	10	1.9472	51	0.82258064516129	
25	8	70	62	20	1.8252	47	0.758064516129032	
25	8	70	62	30	1.7794	45	0.725806451612903	
25	8	70	62	40	1.8486	43	0.693548387096774	
25	8	70	62	50	1.7355	42	0.67741935483871	
25	8	70	62	60	1.7746	42	0.67741935483871	
25	8	70	62	70	1.6848	40	0.645161290322581	
25	8	70	62	80	1.6224	39	0.629032258064516	
25	8	70	62	90	1.6528	38	0.612903225806452	
25	8	70	62	100	1.716	38	0.612903225806452	
25	12	80	68	0	2.5743	68	1	
25	12	80	68	10	2.3254	57	0.838235294117647	
25	12	80	68	20	2.1768	52	0.764705882352941	
25	12	80	68	30	1.95	47	0.691176470588235	
25	12	80	68	40	1.9669	48	0.705882352941177	
25	12	80	68	50	2.028	48	0.705882352941177	
25	12	80	68	60	1.9971	48	0.705882352941177	
25	12	80	68	70	2.0466	48	0.705882352941177	
25	12	80	68	80	2.0544	45	0.661764705882353	
25	12	80	68	90	1.9032	45	0.661764705882353	
25	12	80	68	100	1.9026	45	0.661764705882353	
25	9	90	81	0	3.1668	81	1	
25	9	90	81	10	2.5723	61	0.753086419753086	
25	9	90	81	20	2.6988	60	0.740740740740741	
25	9	90	81	30	2.3891	55	0.679012345679012	
25	9	90	81	40	2.2942	53	0.654320987654321	
25	9	90	81	50	2.3735	53	0.654320987654321	
25	9	90	81	60	2.2152	52	0.641975308641975	
25	9	90	81	70	2.2085	51	0.62962962962963	
25	9	90	81	80	2.1714	51	0.62962962962963	
25	9	90	81	90	2.1209	49	0.604938271604938	
25	9	90	81	100	2.1342	49	0.604938271604938	
25	14	100	86	0	3.2069	86	1	
25	14	100	86	10	2.808	71	0.825581395348837	
25	14	100	86	20	2.6201	65	0.755813953488372	
25	14	100	86	30	3.0264	65	0.755813953488372	
25	14	100	86	40	2.6295	62	0.720930232558139	
25	14	100	86	50	2.5936	61	0.709302325581395	
25	14	100	86	60	2.5923	61	0.709302325581395	
25	14	100	86	70	2.4171	58	0.674418604651163	
25	14	100	86	80	2.3898	56	0.651162790697674	
25	14	100	86	90	2.4007	56	0.651162790697674	
25	14	100	86	100	2.263	52	0.604651162790698	
26	8	10	2	0	0.1424	2	1	
26	8	10	2	10	0.1716	2	1	
26	8	10	2	20	0.156	2	1	
26	8	10	2	30	0.165	2	1	
26	8	10	2	40	0.156	2	1	
26	8	10	2	50	0.2672	2	1	
26	8	10	2	60	0.1716	2	1	
26	8	10	2	70	0.1716	2	1	
26	8	10	2	80	0.156	2	1	
26	8	10	2	90	0.156	2	1	
26	8	10	2	100	0.1716	2	1	
26	8	20	12	0	0.469	12	1	
26	8	20	12	10	0.5636	10	0.833333333333333	
26	8	20	12	20	0.5626	8	0.666666666666667	
26	8	20	12	30	0.624	8	0.666666666666667	
26	8	20	12	40	0.6864	8	0.666666666666667	
26	8	20	12	50	0.7038	8	0.666666666666667	
26	8	20	12	60	0.5928	8	0.666666666666667	
26	8	20	12	70	0.5314	8	0.666666666666667	
26	8	20	12	80	0.5148	8	0.666666666666667	
26	8	20	12	90	0.5148	8	0.666666666666667	
26	8	20	12	100	0.5158	8	0.666666666666667	
26	8	30	22	0	0.9224	22	1	
26	8	30	22	10	0.8758	18	0.818181818181818	
26	8	30	22	20	0.7976	15	0.681818181818182	
26	8	30	22	30	0.7664	15	0.681818181818182	
26	8	30	22	40	0.7508	15	0.681818181818182	
26	8	30	22	50	0.7352	14	0.636363636363636	
26	8	30	22	60	0.7526	14	0.636363636363636	
26	8	30	22	70	0.7332	14	0.636363636363636	
26	8	30	22	80	0.7332	14	0.636363636363636	
26	8	30	22	90	0.7956	14	0.636363636363636	
26	8	30	22	100	0.7332	13	0.590909090909091	
26	10	40	30	0	1.1562	30	1	
26	10	40	30	10	1.2012	23	0.766666666666667	
26	10	40	30	20	1.014	22	0.733333333333333	
26	10	40	30	30	1.01	22	0.733333333333333	
26	10	40	30	40	1.035	22	0.733333333333333	
26	10	40	30	50	1.0764	21	0.7	
26	10	40	30	60	1.1232	21	0.7	
26	10	40	30	70	1.0026	21	0.7	
26	10	40	30	80	0.9654	19	0.633333333333333	
26	10	40	30	90	0.9828	19	0.633333333333333	
26	10	40	30	100	0.936	19	0.633333333333333	
26	11	50	39	0	1.4976	39	1	
26	11	50	39	10	1.4196	33	0.846153846153846	
26	11	50	39	20	1.2402	28	0.717948717948718	
26	11	50	39	30	1.248	28	0.717948717948718	
26	11	50	39	40	1.2012	27	0.692307692307692	
26	11	50	39	50	1.221	27	0.692307692307692	
26	11	50	39	60	1.2012	27	0.692307692307692	
26	11	50	39	70	1.1232	25	0.641025641025641	
26	11	50	39	80	1.2012	25	0.641025641025641	
26	11	50	39	90	1.1662	24	0.615384615384615	
26	11	50	39	100	1.2802	23	0.58974358974359	
26	12	60	48	0	1.5922	48	1	
26	12	60	48	10	1.5236	38	0.791666666666667	
26	12	60	48	20	1.6546	37	0.770833333333333	
26	12	60	48	30	1.483	35	0.729166666666667	
26	12	60	48	40	1.3864	33	0.6875	
26	12	60	48	50	1.3728	32	0.666666666666667	
26	12	60	48	60	1.5132	32	0.666666666666667	
26	12	60	48	70	1.5496	31	0.645833333333333	
26	12	60	48	80	1.4674	32	0.666666666666667	
26	12	60	48	90	1.4362	31	0.645833333333333	
26	12	60	48	100	1.404	31	0.645833333333333	
26	12	70	58	0	2.2981	58	1	
26	12	70	58	10	1.95	47	0.810344827586207	
26	12	70	58	20	1.683	42	0.724137931034483	
26	12	70	58	30	1.6224	39	0.672413793103448	
26	12	70	58	40	1.5132	37	0.637931034482759	
26	12	70	58	50	1.4852	36	0.620689655172414	
26	12	70	58	60	1.5016	36	0.620689655172414	
26	12	70	58	70	1.4684	36	0.620689655172414	
26	12	70	58	80	1.519	36	0.620689655172414	
26	12	70	58	90	1.56	36	0.620689655172414	
26	12	70	58	100	1.4664	36	0.620689655172414	
26	13	80	67	0	2.4561	67	1	
26	13	80	67	10	2.2152	51	0.761194029850746	
26	13	80	67	20	2.0116	47	0.701492537313433	
26	13	80	67	30	1.8564	44	0.656716417910448	
26	13	80	67	40	1.8876	44	0.656716417910448	
26	13	80	67	50	1.845	43	0.641791044776119	
26	13	80	67	60	1.8906	43	0.641791044776119	
26	13	80	67	70	1.7912	41	0.611940298507463	
26	13	80	67	80	1.837	41	0.611940298507463	
26	13	80	67	90	1.875	41	0.611940298507463	
26	13	80	67	100	1.7982	40	0.597014925373134	
26	12	90	78	0	2.8236	78	1	
26	12	90	78	10	2.5893	62	0.794871794871795	
26	12	90	78	20	2.496	58	0.743589743589744	
26	12	90	78	30	2.4347	55	0.705128205128205	
26	12	90	78	40	2.418	55	0.705128205128205	
26	12	90	78	50	2.4717	54	0.692307692307692	
26	12	90	78	60	2.4336	52	0.666666666666667	
26	12	90	78	70	2.1763	51	0.653846153846154	
26	12	90	78	80	2.1216	49	0.628205128205128	
26	12	90	78	90	2.1551	49	0.628205128205128	
26	12	90	78	100	2.6374	49	0.628205128205128	
26	16	100	84	0	3.1174	84	1	
26	16	100	84	10	2.9623	72	0.857142857142857	
26	16	100	84	20	2.7018	62	0.738095238095238	
26	16	100	84	30	2.3997	55	0.654761904761905	
26	16	100	84	40	2.3108	53	0.630952380952381	
26	16	100	84	50	2.3529	52	0.619047619047619	
26	16	100	84	60	2.2162	51	0.607142857142857	
26	16	100	84	70	2.2925	51	0.607142857142857	
26	16	100	84	80	2.263	50	0.595238095238095	
26	16	100	84	90	2.1997	49	0.583333333333333	
26	16	100	84	100	2.185	49	0.583333333333333	
27	8	10	2	0	0.174	2	1	
27	8	10	2	10	0.312	2	1	
27	8	10	2	20	0.1872	2	1	
27	8	10	2	30	0.1872	2	1	
27	8	10	2	40	0.1872	2	1	
27	8	10	2	50	0.1892	2	1	
27	8	10	2	60	0.312	2	1	
27	8	10	2	70	0.2984	2	1	
27	8	10	2	80	0.1872	2	1	
27	8	10	2	90	0.157	2	1	
27	8	10	2	100	0.1872	2	1	
27	7	20	13	0	0.4846	13	1	
27	7	20	13	10	0.4836	7	0.538461538461538	
27	7	20	13	20	0.4992	7	0.538461538461538	
27	7	20	13	30	0.4544	7	0.538461538461538	
27	7	20	13	40	0.515	7	0.538461538461538	
27	7	20	13	50	0.5772	7	0.538461538461538	
27	7	20	13	60	0.469	7	0.538461538461538	
27	7	20	13	70	0.5158	7	0.538461538461538	
27	7	20	13	80	0.5002	7	0.538461538461538	
27	7	20	13	90	0.469	7	0.538461538461538	
27	7	20	13	100	0.4534	7	0.538461538461538	
27	12	30	18	0	0.6562	18	1	
27	12	30	18	10	0.8416	17	0.944444444444444	
27	12	30	18	20	0.7176	14	0.777777777777778	
27	12	30	18	30	0.6396	12	0.666666666666667	
27	12	30	18	40	0.624	11	0.611111111111111	
27	12	30	18	50	0.5928	11	0.611111111111111	
27	12	30	18	60	0.6084	11	0.611111111111111	
27	12	30	18	70	0.6202	11	0.611111111111111	
27	12	30	18	80	0.624	11	0.611111111111111	
27	12	30	18	90	0.625	11	0.611111111111111	
27	12	30	18	100	0.6396	11	0.611111111111111	
27	11	40	29	0	1.0234	29	1	
27	11	40	29	10	0.9204	20	0.689655172413793	
27	11	40	29	20	0.8736	17	0.586206896551724	
27	11	40	29	30	0.8424	17	0.586206896551724	
27	11	40	29	40	0.8406	16	0.551724137931034	
27	11	40	29	50	0.7956	14	0.482758620689655	
27	11	40	29	60	0.8112	14	0.482758620689655	
27	11	40	29	70	0.8892	14	0.482758620689655	
27	11	40	29	80	0.8112	14	0.482758620689655	
27	11	40	29	90	0.8894	14	0.482758620689655	
27	11	40	29	100	0.8112	14	0.482758620689655	
27	12	50	38	0	1.4588	38	1	
27	12	50	38	10	1.3124	30	0.789473684210526	
27	12	50	38	20	1.2948	28	0.736842105263158	
27	12	50	38	30	1.1564	26	0.684210526315789	
27	12	50	38	40	1.1642	26	0.684210526315789	
27	12	50	38	50	1.17	26	0.684210526315789	
27	12	50	38	60	1.17	26	0.684210526315789	
27	12	50	38	70	1.17	26	0.684210526315789	
27	12	50	38	80	1.1978	26	0.684210526315789	
27	12	50	38	90	1.1388	25	0.657894736842105	
27	12	50	38	100	1.1232	25	0.657894736842105	
27	13	60	47	0	1.7656	47	1	
27	13	60	47	10	1.7336	41	0.872340425531915	
27	13	60	47	20	1.8302	40	0.851063829787234	
27	13	60	47	30	1.5854	38	0.808510638297872	
27	13	60	47	40	1.5756	38	0.808510638297872	
27	13	60	47	50	1.4976	35	0.74468085106383	
27	13	60	47	60	1.5456	35	0.74468085106383	
27	13	60	47	70	1.5288	33	0.702127659574468	
27	13	60	47	80	1.56	33	0.702127659574468	
27	13	60	47	90	1.4792	33	0.702127659574468	
27	13	60	47	100	1.4352	33	0.702127659574468	
27	12	70	58	0	2.0748	58	1	
27	12	70	58	10	2.1033	52	0.896551724137931	
27	12	70	58	20	1.872	45	0.775862068965517	
27	12	70	58	30	1.7336	41	0.706896551724138	
27	12	70	58	40	1.6866	39	0.672413793103448	
27	12	70	58	50	1.5474	36	0.620689655172414	
27	12	70	58	60	1.503	35	0.603448275862069	
27	12	70	58	70	1.5464	35	0.603448275862069	
27	12	70	58	80	1.5776	35	0.603448275862069	
27	12	70	58	90	1.525	35	0.603448275862069	
27	12	70	58	100	1.561	35	0.603448275862069	
27	10	80	70	0	2.9511	70	1	
27	10	80	70	10	2.4492	59	0.842857142857143	
27	10	80	70	20	2.4661	59	0.842857142857143	
27	10	80	70	30	2.4024	56	0.8	
27	10	80	70	40	2.1033	49	0.7	
27	10	80	70	50	2.106	49	0.7	
27	10	80	70	60	2.1808	48	0.685714285714286	
27	10	80	70	70	2.0798	46	0.657142857142857	
27	10	80	70	80	1.9968	46	0.657142857142857	
27	10	80	70	90	1.9492	45	0.642857142857143	
27	10	80	70	100	1.9188	45	0.642857142857143	
27	13	90	77	0	2.7924	77	1	
27	13	90	77	10	2.4923	63	0.818181818181818	
27	13	90	77	20	2.4024	60	0.779220779220779	
27	13	90	77	30	2.4049	58	0.753246753246753	
27	13	90	77	40	2.3088	57	0.74025974025974	
27	13	90	77	50	2.4923	57	0.74025974025974	
27	13	90	77	60	2.262	56	0.727272727272727	
27	13	90	77	70	2.1541	52	0.675324675324675	
27	13	90	77	80	2.1372	50	0.649350649350649	
27	13	90	77	90	2.0605	50	0.649350649350649	
27	13	90	77	100	2.0592	49	0.636363636363636	
27	14	100	86	0	3.2999	86	1	
27	14	100	86	10	2.9819	67	0.779069767441861	
27	14	100	86	20	3.0108	65	0.755813953488372	
27	14	100	86	30	2.7137	62	0.720930232558139	
27	14	100	86	40	2.5896	62	0.720930232558139	
27	14	100	86	50	2.5119	60	0.697674418604651	
27	14	100	86	60	2.4658	59	0.686046511627907	
27	14	100	86	70	2.5109	59	0.686046511627907	
27	14	100	86	80	2.4994	58	0.674418604651163	
27	14	100	86	90	2.4436	57	0.662790697674419	
27	14	100	86	100	2.3716	57	0.662790697674419	
28	6	10	4	0	0.2028	4	1	
28	6	10	4	10	0.1872	3	0.75	
28	6	10	4	20	0.1872	3	0.75	
28	6	10	4	30	0.1872	3	0.75	
28	6	10	4	40	0.2028	3	0.75	
28	6	10	4	50	0.2964	3	0.75	
28	6	10	4	60	0.312	3	0.75	
28	6	10	4	70	0.1872	3	0.75	
28	6	10	4	80	0.2242	3	0.75	
28	6	10	4	90	0.1872	3	0.75	
28	6	10	4	100	0.2028	3	0.75	
28	10	20	10	0	0.391	10	1	
28	10	20	10	10	0.5482	9	0.9	
28	10	20	10	20	0.5314	9	0.9	
28	10	20	10	30	0.5002	7	0.7	
28	10	20	10	40	0.4992	7	0.7	
28	10	20	10	50	0.5012	7	0.7	
28	10	20	10	60	0.4836	7	0.7	
28	10	20	10	70	0.4378	6	0.6	
28	10	20	10	80	0.4212	6	0.6	
28	10	20	10	90	0.43	6	0.6	
28	10	20	10	100	0.4368	6	0.6	
28	10	30	20	0	0.7078	20	1	
28	10	30	20	10	0.7644	15	0.75	
28	10	30	20	20	0.6708	13	0.65	
28	10	30	20	30	0.702	13	0.65	
28	10	30	20	40	0.703	13	0.65	
28	10	30	20	50	0.6638	13	0.65	
28	10	30	20	60	0.7661	13	0.65	
28	10	30	20	70	0.6552	13	0.65	
28	10	30	20	80	0.6552	13	0.65	
28	10	30	20	90	0.6562	13	0.65	
28	10	30	20	100	0.6708	13	0.65	
28	13	40	27	0	1.014	27	1	
28	13	40	27	10	1.0296	21	0.777777777777778	
28	13	40	27	20	1.015	21	0.777777777777778	
28	13	40	27	30	0.9302	19	0.703703703703704	
28	13	40	27	40	1.0452	18	0.666666666666667	
28	13	40	27	50	0.8424	18	0.666666666666667	
28	13	40	27	60	0.8268	18	0.666666666666667	
28	13	40	27	70	0.8268	18	0.666666666666667	
28	13	40	27	80	0.8436	18	0.666666666666667	
28	13	40	27	90	0.8424	18	0.666666666666667	
28	13	40	27	100	0.8268	18	0.666666666666667	
28	12	50	38	0	1.2792	38	1	
28	12	50	38	10	1.4196	34	0.894736842105263	
28	12	50	38	20	1.3618	32	0.842105263157895	
28	12	50	38	30	1.3208	29	0.763157894736842	
28	12	50	38	40	1.2012	27	0.710526315789474	
28	12	50	38	50	1.1544	27	0.710526315789474	
28	12	50	38	60	1.2014	27	0.710526315789474	
28	12	50	38	70	1.2012	27	0.710526315789474	
28	12	50	38	80	1.2178	27	0.710526315789474	
28	12	50	38	90	1.2958	28	0.736842105263158	
28	12	50	38	100	1.1348	27	0.710526315789474	
28	11	60	49	0	1.8564	49	1	
28	11	60	49	10	1.6916	42	0.857142857142857	
28	11	60	49	20	1.7346	40	0.816326530612245	
28	11	60	49	30	1.6964	39	0.795918367346939	
28	11	60	49	40	1.6397	35	0.714285714285714	
28	11	60	49	50	1.4674	34	0.693877551020408	
28	11	60	49	60	1.4938	34	0.693877551020408	
28	11	60	49	70	1.4518	33	0.673469387755102	
28	11	60	49	80	1.4216	32	0.653061224489796	
28	11	60	49	90	1.326	30	0.612244897959184	
28	11	60	49	100	1.4512	30	0.612244897959184	
28	13	70	57	0	2.2407	57	1	
28	13	70	57	10	1.9042	45	0.789473684210526	
28	13	70	57	20	1.7834	42	0.736842105263158	
28	13	70	57	30	1.6692	39	0.684210526315789	
28	13	70	57	40	1.716	39	0.684210526315789	
28	13	70	57	50	1.6538	39	0.684210526315789	
28	13	70	57	60	1.6224	38	0.666666666666667	
28	13	70	57	70	1.7004	37	0.649122807017544	
28	13	70	57	80	1.608	37	0.649122807017544	
28	13	70	57	90	1.5912	37	0.649122807017544	
28	13	70	57	100	1.5912	37	0.649122807017544	
28	12	80	68	0	2.4798	68	1	
28	12	80	68	10	2.3228	56	0.823529411764706	
28	12	80	68	20	2.2514	55	0.808823529411765	
28	12	80	68	30	2.2064	50	0.735294117647059	
28	12	80	68	40	1.9656	43	0.632352941176471	
28	12	80	68	50	1.9502	43	0.632352941176471	
28	12	80	68	60	1.9812	43	0.632352941176471	
28	12	80	68	70	2.0429	42	0.617647058823529	
28	12	80	68	80	1.95	42	0.617647058823529	
28	12	80	68	90	1.9586	42	0.617647058823529	
28	12	80	68	100	2.0456	42	0.617647058823529	
28	11	90	79	0	2.8717	79	1	
28	11	90	79	10	2.73	64	0.810126582278481	
28	11	90	79	20	2.2779	55	0.69620253164557	
28	11	90	79	30	2.2464	55	0.69620253164557	
28	11	90	79	40	2.1873	53	0.670886075949367	
28	11	90	79	50	2.2494	53	0.670886075949367	
28	11	90	79	60	2.1299	53	0.670886075949367	
28	11	90	79	70	2.106	53	0.670886075949367	
28	11	90	79	80	2.0931	53	0.670886075949367	
28	11	90	79	90	2.0904	52	0.658227848101266	
28	11	90	79	100	2.0751	52	0.658227848101266	
28	13	100	87	0	3.3232	87	1	
28	13	100	87	10	3.3859	75	0.862068965517241	
28	13	100	87	20	3.102	69	0.793103448275862	
28	13	100	87	30	2.5899	59	0.67816091954023	
28	13	100	87	40	2.6234	58	0.666666666666667	
28	13	100	87	50	2.4817	58	0.666666666666667	
28	13	100	87	60	2.4457	57	0.655172413793103	
28	13	100	87	70	2.5119	57	0.655172413793103	
28	13	100	87	80	2.481	57	0.655172413793103	
28	13	100	87	90	2.4807	57	0.655172413793103	
28	13	100	87	100	2.4986	57	0.655172413793103	
29	5	10	5	0	0.235	5	1	
29	5	10	5	10	0.3901	5	1	
29	5	10	5	20	0.3588	5	1	
29	5	10	5	30	0.3432	4	0.8	
29	5	10	5	40	0.3631	4	0.8	
29	5	10	5	50	0.3588	4	0.8	
29	5	10	5	60	0.3588	4	0.8	
29	5	10	5	70	0.2028	3	0.6	
29	5	10	5	80	0.2184	3	0.6	
29	5	10	5	90	0.3276	3	0.6	
29	5	10	5	100	0.3432	3	0.6	
29	8	20	12	0	0.4525	12	1	
29	8	20	12	10	0.5929	11	0.916666666666667	
29	8	20	12	20	0.5161	10	0.833333333333333	
29	8	20	12	30	0.5461	10	0.833333333333333	
29	8	20	12	40	0.5461	10	0.833333333333333	
29	8	20	12	50	0.5625	10	0.833333333333333	
29	8	20	12	60	0.5461	10	0.833333333333333	
29	8	20	12	70	0.5305	10	0.833333333333333	
29	8	20	12	80	0.5461	10	0.833333333333333	
29	8	20	12	90	0.5461	10	0.833333333333333	
29	8	20	12	100	0.5461	10	0.833333333333333	
29	9	30	21	0	0.6967	21	1	
29	9	30	21	10	0.7957	16	0.761904761904762	
29	9	30	21	20	0.7177	14	0.666666666666667	
29	9	30	21	30	0.7177	14	0.666666666666667	
29	9	30	21	40	0.8581	14	0.666666666666667	
29	9	30	21	50	0.8761	14	0.666666666666667	
29	9	30	21	60	0.9245	14	0.666666666666667	
29	9	30	21	70	0.8113	14	0.666666666666667	
29	9	30	21	80	0.7333	14	0.666666666666667	
29	9	30	21	90	0.7177	14	0.666666666666667	
29	9	30	21	100	0.7177	14	0.666666666666667	
29	12	40	28	0	1.1077	28	1	
29	12	40	28	10	0.9087	19	0.678571428571429	
29	12	40	28	20	0.8893	19	0.678571428571429	
29	12	40	28	30	0.8581	18	0.642857142857143	
29	12	40	28	40	0.8425	18	0.642857142857143	
29	12	40	28	50	0.8247	18	0.642857142857143	
29	12	40	28	60	0.8737	18	0.642857142857143	
29	12	40	28	70	0.8581	18	0.642857142857143	
29	12	40	28	80	0.8903	18	0.642857142857143	
29	12	40	28	90	0.8903	18	0.642857142857143	
29	12	40	28	100	0.8905	18	0.642857142857143	
29	12	50	38	0	1.336	38	1	
29	12	50	38	10	1.3418	34	0.894736842105263	
29	12	50	38	20	1.2482	27	0.710526315789474	
29	12	50	38	30	1.2794	26	0.684210526315789	
29	12	50	38	40	1.2632	26	0.684210526315789	
29	12	50	38	50	1.1077	25	0.657894736842105	
29	12	50	38	60	1.0921	24	0.631578947368421	
29	12	50	38	70	1.0259	23	0.605263157894737	
29	12	50	38	80	1.0151	22	0.578947368421053	
29	12	50	38	90	0.9829	22	0.578947368421053	
29	12	50	38	100	0.9829	22	0.578947368421053	
29	12	60	48	0	1.763	48	1	
29	12	60	48	10	1.6988	38	0.791666666666667	
29	12	60	48	20	1.8723	38	0.791666666666667	
29	12	60	48	30	1.7162	38	0.791666666666667	
29	12	60	48	40	1.6374	38	0.791666666666667	
29	12	60	48	50	1.5914	37	0.770833333333333	
29	12	60	48	60	1.5446	34	0.708333333333333	
