seed	V	N	B	n_invisible	
81	90	126	14	49	
81	90	144	14	48	
81	90	162	14	47	
81	90	180	14	46	
81	100	0	16	84	
81	100	20	16	75	
81	100	40	16	74	
81	100	60	16	72	
81	100	80	16	68	
81	100	100	16	67	
81	100	120	16	63	
81	100	140	16	62	
81	100	160	16	62	
81	100	180	16	61	
81	100	200	16	61	
82	10	0	7	3	
82	10	2	7	3	
82	10	4	7	3	
82	10	6	7	3	
82	10	8	7	3	
82	10	10	7	3	
82	10	12	7	3	
82	10	14	7	3	
82	10	16	7	3	
82	10	18	7	3	
82	10	20	7	3	
82	20	0	6	14	
82	20	4	6	10	
82	20	8	6	10	
82	20	12	6	9	
82	20	16	6	9	
82	20	20	6	9	
82	20	24	6	9	
82	20	28	6	9	
82	20	32	6	9	
82	20	36	6	9	
82	20	40	6	9	
82	30	0	8	22	
82	30	6	8	17	
82	30	12	8	15	
82	30	18	8	15	
82	30	24	8	15	
82	30	30	8	14	
82	30	36	8	14	
82	30	42	8	14	
82	30	48	8	14	
82	30	54	8	14	
82	30	60	8	14	
82	40	0	10	30	
82	40	8	10	26	
82	40	16	10	26	
82	40	24	10	23	
82	40	32	10	23	
82	40	40	10	23	
82	40	48	10	23	
82	40	56	10	23	
82	40	64	10	23	
82	40	72	10	23	
82	40	80	10	23	
82	50	0	12	38	
82	50	10	12	26	
82	50	20	12	24	
82	50	30	12	24	
82	50	40	12	24	
82	50	50	12	24	
82	50	60	12	24	
82	50	70	12	24	
82	50	80	12	24	
82	50	90	12	24	
82	50	100	12	24	
82	60	0	10	50	
82	60	12	10	39	
82	60	24	10	33	
82	60	36	10	33	
82	60	48	10	33	
82	60	60	10	33	
82	60	72	10	33	
82	60	84	10	32	
82	60	96	10	32	
82	60	108	10	32	
82	60	120	10	32	
82	70	0	12	58	
82	70	14	12	48	
82	70	28	12	44	
82	70	42	12	42	
82	70	56	12	39	
82	70	70	12	38	
82	70	84	12	38	
82	70	98	12	38	
82	70	112	12	38	
82	70	126	12	37	
82	70	140	12	37	
82	80	0	15	65	
82	80	16	15	48	
82	80	32	15	47	
82	80	48	15	47	
82	80	64	15	42	
82	80	80	15	42	
82	80	96	15	42	
82	80	112	15	41	
82	80	128	15	40	
82	80	144	15	38	
82	80	160	15	38	
82	90	0	16	74	
82	90	18	16	65	
82	90	36	16	62	
82	90	54	16	57	
82	90	72	16	54	
82	90	90	16	53	
82	90	108	16	51	
82	90	126	16	51	
82	90	144	16	50	
82	90	162	16	50	
82	90	180	16	50	
82	100	0	12	88	
82	100	20	12	75	
82	100	40	12	69	
82	100	60	12	67	
82	100	80	12	66	
82	100	100	12	62	
82	100	120	12	60	
82	100	140	12	59	
82	100	160	12	58	
82	100	180	12	56	
82	100	200	12	56	
83	10	0	5	5	
83	10	2	5	5	
83	10	4	5	5	
83	10	6	5	5	
83	10	8	5	5	
83	10	10	5	5	
83	10	12	5	5	
83	10	14	5	4	
83	10	16	5	4	
83	10	18	5	4	
83	10	20	5	4	
83	20	0	9	11	
83	20	4	9	8	
83	20	8	9	8	
83	20	12	9	8	
83	20	16	9	8	
83	20	20	9	8	
83	20	24	9	7	
83	20	28	9	7	
83	20	32	9	7	
83	20	36	9	7	
83	20	40	9	7	
83	30	0	9	21	
83	30	6	9	17	
83	30	12	9	13	
83	30	18	9	13	
83	30	24	9	13	
83	30	30	9	12	
83	30	36	9	12	
83	30	42	9	12	
83	30	48	9	12	
83	30	54	9	12	
83	30	60	9	12	
83	40	0	8	32	
83	40	8	8	26	
83	40	16	8	25	
83	40	24	8	24	
83	40	32	8	24	
83	40	40	8	24	
83	40	48	8	24	
83	40	56	8	25	
83	40	64	8	25	
83	40	72	8	24	
83	40	80	8	24	
83	50	0	11	39	
83	50	10	11	32	
83	50	20	11	29	
83	50	30	11	29	
83	50	40	11	29	
83	50	50	11	28	
83	50	60	11	25	
83	50	70	11	25	
83	50	80	11	25	
83	50	90	11	24	
83	50	100	11	24	
83	60	0	10	50	
83	60	12	10	36	
83	60	24	10	35	
83	60	36	10	30	
83	60	48	10	30	
83	60	60	10	30	
83	60	72	10	28	
83	60	84	10	28	
83	60	96	10	28	
83	60	108	10	28	
83	60	120	10	28	
83	70	0	11	59	
83	70	14	11	45	
83	70	28	11	41	
83	70	42	11	39	
83	70	56	11	39	
83	70	70	11	38	
83	70	84	11	38	
83	70	98	11	37	
83	70	112	11	37	
83	70	126	11	37	
83	70	140	11	36	
83	80	0	11	69	
83	80	16	11	59	
83	80	32	11	54	
83	80	48	11	53	
83	80	64	11	53	
83	80	80	11	49	
83	80	96	11	48	
83	80	112	11	46	
83	80	128	11	46	
83	80	144	11	45	
83	80	160	11	44	
83	90	0	15	75	
83	90	18	15	64	
83	90	36	15	59	
83	90	54	15	58	
83	90	72	15	57	
83	90	90	15	56	
83	90	108	15	54	
83	90	126	15	53	
83	90	144	15	51	
83	90	162	15	50	
83	90	180	15	50	
83	100	0	13	87	
83	100	20	13	74	
83	100	40	13	71	
83	100	60	13	69	
83	100	80	13	69	
83	100	100	13	69	
83	100	120	13	68	
83	100	140	13	62	
83	100	160	13	61	
83	100	180	13	60	
83	100	200	13	59	
84	10	0	6	4	
84	10	2	6	3	
84	10	4	6	3	
84	10	6	6	3	
84	10	8	6	3	
84	10	10	6	3	
84	10	12	6	3	
84	10	14	6	3	
84	10	16	6	3	
84	10	18	6	3	
84	10	20	6	3	
84	20	0	6	14	
84	20	4	6	9	
84	20	8	6	9	
84	20	12	6	9	
84	20	16	6	9	
84	20	20	6	9	
84	20	24	6	9	
84	20	28	6	9	
84	20	32	6	9	
84	20	36	6	9	
84	20	40	6	9	
84	30	0	9	21	
84	30	6	9	14	
84	30	12	9	14	
84	30	18	9	14	
84	30	24	9	13	
84	30	30	9	13	
84	30	36	9	13	
84	30	42	9	12	
84	30	48	9	12	
84	30	54	9	12	
84	30	60	9	12	
84	40	0	10	30	
84	40	8	10	25	
84	40	16	10	24	
84	40	24	10	22	
84	40	32	10	20	
84	40	40	10	19	
84	40	48	10	19	
84	40	56	10	19	
84	40	64	10	19	
84	40	72	10	19	
84	40	80	10	19	
84	50	0	11	39	
84	50	10	11	29	
84	50	20	11	28	
84	50	30	11	28	
84	50	40	11	28	
84	50	50	11	26	
84	50	60	11	25	
84	50	70	11	24	
84	50	80	11	24	
84	50	90	11	24	
84	50	100	11	24	
84	60	0	12	48	
84	60	12	12	37	
84	60	24	12	36	
84	60	36	12	35	
84	60	48	12	35	
84	60	60	12	34	
84	60	72	12	32	
84	60	84	12	31	
84	60	96	12	31	
84	60	108	12	31	
84	60	120	12	30	
84	70	0	17	53	
84	70	14	17	49	
84	70	28	17	43	
84	70	42	17	42	
84	70	56	17	40	
84	70	70	17	38	
84	70	84	17	38	
84	70	98	17	38	
84	70	112	17	36	
84	70	126	17	36	
84	70	140	17	36	
84	80	0	12	68	
84	80	16	12	54	
84	80	32	12	52	
84	80	48	12	50	
84	80	64	12	50	
84	80	80	12	50	
84	80	96	12	44	
84	80	112	12	43	
84	80	128	12	43	
84	80	144	12	43	
84	80	160	12	43	
84	90	0	12	78	
84	90	18	12	63	
84	90	36	12	59	
84	90	54	12	56	
84	90	72	12	56	
84	90	90	12	54	
84	90	108	12	54	
84	90	126	12	54	
84	90	144	12	53	
84	90	162	12	53	
84	90	180	12	51	
84	100	0	18	82	
84	100	20	18	72	
84	100	40	18	69	
84	100	60	18	68	
84	100	80	18	67	
84	100	100	18	66	
84	100	120	18	64	
84	100	140	18	64	
84	100	160	18	63	
84	100	180	18	62	
84	100	200	18	62	
85	10	0	6	4	
85	10	2	6	2	
85	10	4	6	2	
85	10	6	6	2	
85	10	8	6	2	
85	10	10	6	2	
85	10	12	6	2	
85	10	14	6	2	
85	10	16	6	2	
85	10	18	6	2	
85	10	20	6	2	
85	20	0	11	9	
85	20	4	11	8	
85	20	8	11	7	
85	20	12	11	6	
85	20	16	11	6	
85	20	20	11	6	
85	20	24	11	6	
85	20	28	11	6	
85	20	32	11	6	
85	20	36	11	6	
85	20	40	11	6	
85	30	0	10	20	
85	30	6	10	15	
85	30	12	10	14	
85	30	18	10	14	
85	30	24	10	14	
85	30	30	10	14	
85	30	36	10	14	
85	30	42	10	13	
85	30	48	10	12	
85	30	54	10	12	
85	30	60	10	12	
85	40	0	8	32	
85	40	8	8	21	
85	40	16	8	18	
85	40	24	8	18	
85	40	32	8	18	
85	40	40	8	18	
85	40	48	8	18	
85	40	56	8	18	
85	40	64	8	18	
85	40	72	8	18	
85	40	80	8	18	
85	50	0	10	40	
85	50	10	10	31	
85	50	20	10	29	
85	50	30	10	26	
85	50	40	10	26	
85	50	50	10	25	
85	50	60	10	25	
85	50	70	10	25	
85	50	80	10	25	
85	50	90	10	25	
85	50	100	10	25	
85	60	0	9	51	
85	60	12	9	41	
85	60	24	9	39	
85	60	36	9	35	
85	60	48	9	33	
85	60	60	9	32	
85	60	72	9	32	
85	60	84	9	30	
85	60	96	9	29	
85	60	108	9	29	
85	60	120	9	29	
85	70	0	11	59	
85	70	14	11	49	
85	70	28	11	41	
85	70	42	11	40	
85	70	56	11	37	
85	70	70	11	36	
85	70	84	11	36	
85	70	98	11	36	
85	70	112	11	35	
85	70	126	11	35	
85	70	140	11	35	
85	80	0	9	71	
85	80	16	9	52	
85	80	32	9	51	
85	80	48	9	49	
85	80	64	9	47	
85	80	80	9	46	
85	80	96	9	46	
85	80	112	9	46	
85	80	128	9	44	
85	80	144	9	44	
85	80	160	9	44	
85	90	0	13	77	
85	90	18	13	63	
85	90	36	13	57	
85	90	54	13	57	
85	90	72	13	49	
85	90	90	13	49	
85	90	108	13	49	
85	90	126	13	48	
85	90	144	13	45	
85	90	162	13	45	
85	90	180	13	45	
85	100	0	13	87	
85	100	20	13	64	
85	100	40	13	55	
85	100	60	13	52	
85	100	80	13	51	
85	100	100	13	51	
85	100	120	13	51	
85	100	140	13	51	
85	100	160	13	51	
85	100	180	13	51	
85	100	200	13	50	
86	10	0	6	4	
86	10	2	6	4	
86	10	4	6	4	
86	10	6	6	4	
86	10	8	6	4	
86	10	10	6	4	
86	10	12	6	4	
86	10	14	6	4	
86	10	16	6	4	
86	10	18	6	4	
86	10	20	6	4	
86	20	0	8	12	
86	20	4	8	9	
86	20	8	8	9	
86	20	12	8	9	
86	20	16	8	9	
86	20	20	8	9	
86	20	24	8	9	
86	20	28	8	9	
86	20	32	8	9	
86	20	36	8	9	
86	20	40	8	9	
86	30	0	10	20	
86	30	6	10	15	
86	30	12	10	14	
86	30	18	10	14	
86	30	24	10	14	
86	30	30	10	14	
86	30	36	10	14	
86	30	42	10	14	
86	30	48	10	14	
86	30	54	10	14	
86	30	60	10	14	
86	40	0	10	30	
86	40	8	10	23	
86	40	16	10	22	
86	40	24	10	22	
86	40	32	10	22	
86	40	40	10	22	
86	40	48	10	22	
86	40	56	10	22	
86	40	64	10	21	
86	40	72	10	20	
86	40	80	10	20	
86	50	0	12	38	
86	50	10	12	32	
86	50	20	12	29	
86	50	30	12	29	
86	50	40	12	28	
86	50	50	12	27	
86	50	60	12	24	
86	50	70	12	23	
86	50	80	12	23	
86	50	90	12	23	
86	50	100	12	23	
86	60	0	11	49	
86	60	12	11	39	
86	60	24	11	35	
86	60	36	11	35	
86	60	48	11	35	
86	60	60	11	34	
86	60	72	11	34	
86	60	84	11	34	
86	60	96	11	33	
86	60	108	11	33	
86	60	120	11	32	
86	70	0	11	59	
86	70	14	11	52	
86	70	28	11	51	
86	70	42	11	45	
86	70	56	11	45	
86	70	70	11	41	
86	70	84	11	40	
86	70	98	11	38	
86	70	112	11	37	
86	70	126	11	37	
86	70	140	11	37	
86	80	0	13	67	
86	80	16	13	56	
86	80	32	13	49	
86	80	48	13	49	
86	80	64	13	48	
86	80	80	13	47	
86	80	96	13	45	
86	80	112	13	44	
86	80	128	13	44	
86	80	144	13	43	
86	80	160	13	42	
86	90	0	14	76	
86	90	18	14	62	
86	90	36	14	55	
86	90	54	14	55	
86	90	72	14	51	
86	90	90	14	51	
86	90	108	14	49	
86	90	126	14	49	
86	90	144	14	49	
86	90	162	14	50	
86	90	180	14	49	
86	100	0	12	88	
86	100	20	12	76	
86	100	40	12	70	
86	100	60	12	68	
86	100	80	12	68	
86	100	100	12	65	
86	100	120	12	61	
86	100	140	12	59	
86	100	160	12	57	
86	100	180	12	57	
86	100	200	12	56	
87	10	0	8	2	
87	10	2	8	2	
87	10	4	8	2	
87	10	6	8	2	
87	10	8	8	2	
87	10	10	8	2	
87	10	12	8	2	
87	10	14	8	2	
87	10	16	8	2	
87	10	18	8	2	
87	10	20	8	2	
87	20	0	9	11	
87	20	4	9	6	
87	20	8	9	6	
87	20	12	9	6	
87	20	16	9	6	
87	20	20	9	6	
87	20	24	9	6	
87	20	28	9	6	
87	20	32	9	6	
87	20	36	9	6	
87	20	40	9	6	
87	30	0	11	19	
87	30	6	11	13	
87	30	12	11	12	
87	30	18	11	12	
87	30	24	11	12	
87	30	30	11	12	
87	30	36	11	12	
87	30	42	11	12	
87	30	48	11	12	
87	30	54	11	12	
87	30	60	11	12	
87	40	0	7	33	
87	40	8	7	28	
87	40	16	7	26	
87	40	24	7	25	
87	40	32	7	24	
87	40	40	7	23	
87	40	48	7	22	
87	40	56	7	21	
87	40	64	7	21	
87	40	72	7	20	
87	40	80	7	20	
87	50	0	12	38	
87	50	10	12	29	
87	50	20	12	26	
87	50	30	12	25	
87	50	40	12	25	
87	50	50	12	24	
87	50	60	12	24	
87	50	70	12	24	
87	50	80	12	24	
87	50	90	12	24	
87	50	100	12	24	
87	60	0	13	47	
87	60	12	13	41	
87	60	24	13	39	
87	60	36	13	39	
87	60	48	13	38	
87	60	60	13	38	
87	60	72	13	38	
87	60	84	13	36	
87	60	96	13	36	
87	60	108	13	36	
87	60	120	13	35	
87	70	0	11	59	
87	70	14	11	51	
87	70	28	11	49	
87	70	42	11	45	
87	70	56	11	44	
87	70	70	11	40	
87	70	84	11	37	
87	70	98	11	37	
87	70	112	11	37	
87	70	126	11	37	
87	70	140	11	36	
87	80	0	13	67	
87	80	16	13	56	
87	80	32	13	51	
87	80	48	13	49	
87	80	64	13	45	
87	80	80	13	40	
87	80	96	13	40	
87	80	112	13	40	
87	80	128	13	41	
87	80	144	13	41	
87	80	160	13	41	
87	90	0	15	75	
87	90	18	15	68	
87	90	36	15	64	
87	90	54	15	64	
87	90	72	15	60	
87	90	90	15	58	
87	90	108	15	56	
87	90	126	15	55	
87	90	144	15	54	
87	90	162	15	53	
87	90	180	15	53	
87	100	0	13	87	
87	100	20	13	70	
87	100	40	13	67	
87	100	60	13	60	
87	100	80	13	59	
87	100	100	13	59	
87	100	120	13	58	
87	100	140	13	56	
87	100	160	13	56	
87	100	180	13	56	
87	100	200	13	54	
88	10	0	6	4	
88	10	2	6	4	
88	10	4	6	4	
88	10	6	6	4	
88	10	8	6	3	
88	10	10	6	3	
88	10	12	6	3	
88	10	14	6	3	
88	10	16	6	3	
88	10	18	6	3	
88	10	20	6	3	
88	20	0	8	12	
88	20	4	8	8	
88	20	8	8	8	
88	20	12	8	8	
88	20	16	8	8	
88	20	20	8	8	
88	20	24	8	8	
88	20	28	8	8	
88	20	32	8	8	
88	20	36	8	8	
88	20	40	8	8	
88	30	0	8	22	
88	30	6	8	16	
88	30	12	8	15	
88	30	18	8	15	
88	30	24	8	15	
88	30	30	8	15	
88	30	36	8	15	
88	30	42	8	15	
88	30	48	8	15	
88	30	54	8	15	
88	30	60	8	14	
88	40	0	11	29	
88	40	8	11	21	
88	40	16	11	19	
88	40	24	11	19	
88	40	32	11	18	
88	40	40	11	18	
88	40	48	11	18	
88	40	56	11	17	
88	40	64	11	17	
88	40	72	11	17	
88	40	80	11	17	
88	50	0	10	40	
88	50	10	10	34	
88	50	20	10	33	
88	50	30	10	30	
88	50	40	10	28	
88	50	50	10	28	
88	50	60	10	26	
88	50	70	10	26	
88	50	80	10	25	
88	50	90	10	25	
88	50	100	10	25	
88	60	0	13	47	
88	60	12	13	35	
88	60	24	13	33	
88	60	36	13	33	
88	60	48	13	32	
88	60	60	13	31	
88	60	72	13	31	
88	60	84	13	31	
88	60	96	13	31	
88	60	108	13	31	
88	60	120	13	31	
88	70	0	16	54	
88	70	14	16	42	
88	70	28	16	38	
88	70	42	16	37	
88	70	56	16	37	
88	70	70	16	35	
88	70	84	16	35	
88	70	98	16	35	
88	70	112	16	34	
88	70	126	16	34	
88	70	140	16	34	
88	80	0	12	68	
88	80	16	12	56	
88	80	32	12	55	
88	80	48	12	55	
88	80	64	12	55	
88	80	80	12	52	
88	80	96	12	51	
88	80	112	12	50	
88	80	128	12	49	
88	80	144	12	48	
88	80	160	12	45	
88	90	0	13	77	
88	90	18	13	68	
88	90	36	13	57	
88	90	54	13	54	
88	90	72	13	53	
88	90	90	13	53	
88	90	108	13	53	
88	90	126	13	51	
88	90	144	13	51	
88	90	162	13	49	
88	90	180	13	48	
88	100	0	13	87	
88	100	20	13	69	
88	100	40	13	64	
88	100	60	13	63	
88	100	80	13	61	
88	100	100	13	56	
88	100	120	13	56	
88	100	140	13	56	
88	100	160	13	56	
88	100	180	13	55	
88	100	200	13	55	
89	10	0	4	6	
89	10	2	4	5	
89	10	4	4	5	
89	10	6	4	5	
89	10	8	4	5	
89	10	10	4	5	
89	10	12	4	5	
89	10	14	4	5	
89	10	16	4	5	
89	10	18	4	5	
89	10	20	4	5	
89	20	0	7	13	
89	20	4	7	9	
89	20	8	7	9	
89	20	12	7	9	
89	20	16	7	9	
89	20	20	7	9	
89	20	24	7	9	
89	20	28	7	9	
89	20	32	7	9	
89	20	36	7	9	
89	20	40	7	9	
89	30	0	7	23	
89	30	6	7	20	
89	30	12	7	19	
89	30	18	7	17	
89	30	24	7	16	
89	30	30	7	16	
89	30	36	7	16	
89	30	42	7	14	
89	30	48	7	14	
89	30	54	7	14	
89	30	60	7	14	
89	40	0	8	32	
89	40	8	8	24	
89	40	16	8	23	
89	40	24	8	22	
89	40	32	8	21	
89	40	40	8	21	
89	40	48	8	20	
89	40	56	8	20	
89	40	64	8	20	
89	40	72	8	20	
89	40	80	8	20	
89	50	0	8	42	
89	50	10	8	31	
89	50	20	8	27	
89	50	30	8	27	
89	50	40	8	25	
89	50	50	8	23	
89	50	60	8	23	
89	50	70	8	23	
89	50	80	8	22	
89	50	90	8	20	
89	50	100	8	20	
89	60	0	12	48	
89	60	12	12	38	
89	60	24	12	35	
89	60	36	12	35	
89	60	48	12	35	
89	60	60	12	34	
89	60	72	12	34	
89	60	84	12	33	
89	60	96	12	33	
89	60	108	12	33	
89	60	120	12	33	
89	70	0	10	60	
89	70	14	10	46	
89	70	28	10	41	
89	70	42	10	41	
89	70	56	10	39	
89	70	70	10	39	
89	70	84	10	38	
89	70	98	10	38	
89	70	112	10	38	
89	70	126	10	38	
89	70	140	10	38	
89	80	0	7	73	
89	80	16	7	59	
89	80	32	7	57	
89	80	48	7	55	
89	80	64	7	52	
89	80	80	7	52	
89	80	96	7	52	
89	80	112	7	48	
89	80	128	7	46	
89	80	144	7	46	
89	80	160	7	46	
89	90	0	13	77	
89	90	18	13	60	
89	90	36	13	56	
89	90	54	13	55	
89	90	72	13	54	
89	90	90	13	53	
89	90	108	13	53	
89	90	126	13	53	
89	90	144	13	53	
89	90	162	13	53	
89	90	180	13	52	
89	100	0	11	89	
89	100	20	11	73	
89	100	40	11	69	
89	100	60	11	66	
89	100	80	11	66	
89	100	100	11	62	
89	100	120	11	61	
89	100	140	11	60	
89	100	160	11	58	
89	100	180	11	57	
89	100	200	11	57	
90	10	0	5	5	
90	10	2	5	5	
90	10	4	5	4	
90	10	6	5	4	
90	10	8	5	4	
90	10	10	5	4	
90	10	12	5	4	
90	10	14	5	4	
90	10	16	5	4	
90	10	18	5	4	
90	10	20	5	4	
90	20	0	7	13	
90	20	4	7	9	
90	20	8	7	9	
90	20	12	7	9	
90	20	16	7	9	
90	20	20	7	9	
90	20	24	7	9	
90	20	28	7	9	
90	20	32	7	8	
90	20	36	7	8	
90	20	40	7	8	
90	30	0	11	19	
90	30	6	11	17	
90	30	12	11	16	
90	30	18	11	16	
90	30	24	11	16	
90	30	30	11	16	
90	30	36	11	16	
90	30	42	11	15	
90	30	48	11	15	
90	30	54	11	15	
90	30	60	11	15	
90	40	0	8	32	
90	40	8	8	28	
90	40	16	8	28	
90	40	24	8	24	
90	40	32	8	24	
90	40	40	8	23	
90	40	48	8	21	
90	40	56	8	20	
90	40	64	8	20	
90	40	72	8	19	
90	40	80	8	19	
90	50	0	12	38	
90	50	10	12	31	
90	50	20	12	30	
90	50	30	12	28	
90	50	40	12	28	
90	50	50	12	26	
90	50	60	12	25	
90	50	70	12	25	
90	50	80	12	25	
90	50	90	12	24	
90	50	100	12	24	
90	60	0	10	50	
90	60	12	10	39	
90	60	24	10	35	
90	60	36	10	33	
90	60	48	10	31	
90	60	60	10	31	
90	60	72	10	30	
90	60	84	10	30	
90	60	96	10	30	
90	60	108	10	29	
90	60	120	10	29	
90	70	0	12	58	
90	70	14	12	45	
90	70	28	12	41	
90	70	42	12	37	
90	70	56	12	36	
90	70	70	12	36	
90	70	84	12	36	
90	70	98	12	36	
90	70	112	12	35	
90	70	126	12	35	
90	70	140	12	35	
90	80	0	9	71	
90	80	16	9	54	
90	80	32	9	53	
90	80	48	9	50	
90	80	64	9	48	
90	80	80	9	48	
90	80	96	9	47	
90	80	112	9	47	
90	80	128	9	47	
90	80	144	9	46	
90	80	160	9	46	
90	90	0	16	74	
90	90	18	16	60	
90	90	36	16	57	
90	90	54	16	56	
90	90	72	16	55	
90	90	90	16	54	
90	90	108	16	54	
90	90	126	16	54	
90	90	144	16	53	
90	90	162	16	51	
90	90	180	16	50	
90	100	0	15	85	
90	100	20	15	76	
90	100	40	15	68	
90	100	60	15	61	
90	100	80	15	61	
90	100	100	15	59	
90	100	120	15	56	
90	100	140	15	53	
90	100	160	15	53	
90	100	180	15	53	
90	100	200	15	52	
91	10	0	7	3	
91	10	2	7	3	
91	10	4	7	3	
91	10	6	7	3	
91	10	8	7	3	
91	10	10	7	3	
91	10	12	7	3	
91	10	14	7	3	
91	10	16	7	3	
91	10	18	7	3	
91	10	20	7	3	
91	20	0	8	12	
91	20	4	8	10	
91	20	8	8	10	
91	20	12	8	10	
91	20	16	8	8	
91	20	20	8	8	
91	20	24	8	8	
91	20	28	8	8	
91	20	32	8	8	
91	20	36	8	8	
91	20	40	8	8	
91	30	0	8	22	
91	30	6	8	19	
91	30	12	8	18	
91	30	18	8	18	
91	30	24	8	18	
91	30	30	8	18	
91	30	36	8	18	
91	30	42	8	18	
91	30	48	8	18	
91	30	54	8	18	
91	30	60	8	18	
91	40	0	12	28	
91	40	8	12	23	
91	40	16	12	22	
91	40	24	12	20	
91	40	32	12	20	
91	40	40	12	19	
91	40	48	12	19	
91	40	56	12	19	
91	40	64	12	18	
91	40	72	12	18	
91	40	80	12	18	
91	50	0	11	39	
91	50	10	11	31	
91	50	20	11	27	
91	50	30	11	27	
91	50	40	11	26	
91	50	50	11	26	
91	50	60	11	26	
91	50	70	11	26	
91	50	80	11	26	
91	50	90	11	24	
91	50	100	11	23	
91	60	0	10	50	
91	60	12	10	40	
91	60	24	10	37	
91	60	36	10	35	
91	60	48	10	33	
91	60	60	10	33	
91	60	72	10	33	
91	60	84	10	33	
91	60	96	10	33	
91	60	108	10	33	
91	60	120	10	33	
91	70	0	12	58	
91	70	14	12	45	
91	70	28	12	42	
91	70	42	12	42	
91	70	56	12	40	
91	70	70	12	40	
91	70	84	12	39	
91	70	98	12	38	
91	70	112	12	37	
91	70	126	12	37	
91	70	140	12	37	
91	80	0	14	66	
91	80	16	14	54	
91	80	32	14	49	
91	80	48	14	47	
91	80	64	14	47	
91	80	80	14	47	
91	80	96	14	47	
91	80	112	14	47	
91	80	128	14	46	
91	80	144	14	46	
91	80	160	14	45	
91	90	0	19	71	
91	90	18	19	54	
91	90	36	19	54	
91	90	54	19	54	
91	90	72	19	48	
91	90	90	19	48	
91	90	108	19	47	
91	90	126	19	47	
91	90	144	19	46	
91	90	162	19	45	
91	90	180	19	44	
91	100	0	15	85	
91	100	20	15	72	
91	100	40	15	68	
91	100	60	15	62	
91	100	80	15	61	
91	100	100	15	58	
91	100	120	15	58	
91	100	140	15	57	
91	100	160	15	57	
91	100	180	15	55	
91	100	200	15	55	
92	10	0	6	4	
92	10	2	6	4	
92	10	4	6	4	
92	10	6	6	4	
92	10	8	6	3	
92	10	10	6	3	
92	10	12	6	3	
92	10	14	6	3	
92	10	16	6	3	
92	10	18	6	3	
92	10	20	6	3	
92	20	0	8	12	
92	20	4	8	8	
92	20	8	8	8	
92	20	12	8	8	
92	20	16	8	8	
92	20	20	8	8	
92	20	24	8	8	
92	20	28	8	8	
92	20	32	8	8	
92	20	36	8	8	
92	20	40	8	8	
92	30	0	11	19	
92	30	6	11	14	
92	30	12	11	12	
92	30	18	11	12	
92	30	24	11	12	
92	30	30	11	12	
92	30	36	11	12	
92	30	42	11	12	
92	30	48	11	11	
92	30	54	11	11	
92	30	60	11	11	
92	40	0	9	31	
92	40	8	9	23	
92	40	16	9	22	
92	40	24	9	21	
92	40	32	9	20	
92	40	40	9	19	
92	40	48	9	19	
92	40	56	9	19	
92	40	64	9	19	
92	40	72	9	19	
92	40	80	9	18	
92	50	0	10	40	
92	50	10	10	31	
92	50	20	10	30	
92	50	30	10	29	
92	50	40	10	28	
92	50	50	10	26	
92	50	60	10	25	
92	50	70	10	25	
92	50	80	10	25	
92	50	90	10	25	
92	50	100	10	25	
92	60	0	12	48	
92	60	12	12	38	
92	60	24	12	37	
92	60	36	12	35	
92	60	48	12	33	
92	60	60	12	30	
92	60	72	12	30	
92	60	84	12	30	
92	60	96	12	29	
92	60	108	12	29	
92	60	120	12	29	
92	70	0	14	56	
92	70	14	14	43	
92	70	28	14	41	
92	70	42	14	40	
92	70	56	14	39	
92	70	70	14	38	
92	70	84	14	38	
92	70	98	14	38	
92	70	112	14	37	
92	70	126	14	37	
92	70	140	14	37	
92	80	0	14	66	
92	80	16	14	60	
92	80	32	14	52	
92	80	48	14	48	
92	80	64	14	47	
92	80	80	14	46	
92	80	96	14	45	
92	80	112	14	44	
92	80	128	14	43	
92	80	144	14	43	
92	80	160	14	44	
92	90	0	14	76	
92	90	18	14	63	
92	90	36	14	62	
92	90	54	14	62	
92	90	72	14	56	
92	90	90	14	52	
92	90	108	14	51	
92	90	126	14	50	
92	90	144	14	49	
92	90	162	14	47	
92	90	180	14	46	
92	100	0	16	84	
92	100	20	16	71	
92	100	40	16	63	
92	100	60	16	59	
92	100	80	16	55	
92	100	100	16	55	
92	100	120	16	55	
92	100	140	16	53	
92	100	160	16	51	
92	100	180	16	50	
92	100	200	16	48	
93	10	0	7	3	
93	10	2	7	2	
93	10	4	7	2	
93	10	6	7	2	
93	10	8	7	2	
93	10	10	7	2	
93	10	12	7	2	
93	10	14	7	2	
93	10	16	7	2	
93	10	18	7	2	
93	10	20	7	2	
93	20	0	7	13	
93	20	4	7	11	
93	20	8	7	11	
93	20	12	7	11	
93	20	16	7	11	
93	20	20	7	11	
93	20	24	7	11	
93	20	28	7	10	
93	20	32	7	10	
93	20	36	7	10	
93	20	40	7	10	
93	30	0	9	21	
93	30	6	9	14	
93	30	12	9	13	
93	30	18	9	13	
93	30	24	9	13	
93	30	30	9	13	
93	30	36	9	13	
93	30	42	9	13	
93	30	48	9	13	
93	30	54	9	12	
93	30	60	9	12	
93	40	0	8	32	
93	40	8	8	20	
93	40	16	8	20	
93	40	24	8	19	
93	40	32	8	19	
93	40	40	8	19	
93	40	48	8	19	
93	40	56	8	19	
93	40	64	8	19	
93	40	72	8	19	
93	40	80	8	19	
93	50	0	9	41	
93	50	10	9	33	
